Date Time,p (mbar),T (degC),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
23.12.2015 17:00:00,1000.6,8.91,5.03,76.6,11.42,8.75,2.67,5.46,8.74,1231.68,2.43,3.08,222.8
23.12.2015 18:00:00,1001.33,8.48,5.19,79.7,11.09,8.84,2.25,5.51,8.83,1234.42,1.13,2.56,168.6
23.12.2015 19:00:00,1001.79,7.92,4.62,79.6,10.68,8.5,2.18,5.3,8.49,1237.6,2.53,3.2,230.1
23.12.2015 20:00:00,1002.01,7.35,4.3,80.9,10.27,8.31,1.96,5.17,8.29,1240.48,2.34,2.96,225.4
23.12.2015 21:00:00,1002.26,6.63,4.35,85.3,9.78,8.34,1.44,5.19,8.32,1243.95,3.75,4.65,229.9
23.12.2015 22:00:00,1002.52,5.93,4.17,88.4,9.32,8.23,1.08,5.12,8.21,1247.44,0.81,1.72,205.8
23.12.2015 23:00:00,1002.68,5.78,4.14,89.2,9.21,8.22,1.0,5.11,8.2,1248.36,1.16,2.02,198.5
24.12.2015 00:00:00,1002.8,5.1,3.91,92.0,8.79,8.08,0.7,5.03,8.06,1251.62,2.2,3.32,211.1
24.12.2015 01:00:00,1002.39,4.35,3.23,92.4,8.34,7.7,0.63,4.79,7.69,1254.67,1.37,2.28,184.5
24.12.2015 02:00:00,1001.93,3.91,3.16,94.8,8.09,7.67,0.42,4.77,7.65,1256.09,1.79,2.52,202.7
24.12.2015 03:00:00,1001.9,3.11,2.32,94.5,7.64,7.22,0.42,4.5,7.21,1259.89,1.3,2.24,214.9
24.12.2015 04:00:00,1001.3,3.08,2.01,92.6,7.63,7.06,0.56,4.4,7.05,1259.33,1.48,2.24,189.8
24.12.2015 05:00:00,1000.67,3.3,2.74,96.1,7.75,7.44,0.3,4.64,7.44,1257.36,1.53,2.2,215.4
24.12.2015 06:00:00,1000.32,1.79,1.26,96.3,6.95,6.69,0.26,4.17,6.69,1264.21,0.56,1.12,170.5
24.12.2015 07:00:00,999.95,1.67,1.23,96.9,6.89,6.68,0.21,4.16,6.68,1264.3,0.42,1.56,112.7
24.12.2015 08:00:00,999.74,4.28,3.66,95.7,8.3,7.94,0.36,4.96,7.94,1251.53,1.43,2.16,231.8
24.12.2015 09:00:00,999.33,2.39,1.93,96.8,7.26,7.02,0.23,4.38,7.03,1260.05,1.06,1.6,222.8
24.12.2015 10:00:00,999.29,5.46,4.64,94.4,9.02,8.51,0.5,5.31,8.52,1245.38,2.61,3.89,204.9
24.12.2015 11:00:00,998.91,7.44,5.31,86.3,10.33,8.92,1.42,5.57,8.93,1235.94,2.12,3.41,180.9
24.12.2015 12:00:00,998.01,9.03,5.92,80.8,11.52,9.31,2.21,5.82,9.32,1227.69,1.78,2.88,181.6
24.12.2015 13:00:00,997.25,9.44,6.53,82.0,11.84,9.71,2.13,6.08,9.74,1224.79,3.1,4.2,199.5
24.12.2015 14:00:00,996.86,9.4,6.44,81.7,11.81,9.65,2.16,6.04,9.68,1224.51,1.71,2.4,212.8
24.12.2015 15:00:00,996.18,9.84,6.45,79.4,12.16,9.66,2.51,6.05,9.69,1221.76,2.36,3.36,187.0
24.12.2015 16:00:00,995.94,10.32,6.38,76.5,12.56,9.61,2.95,6.02,9.65,1219.42,2.81,3.76,189.2
24.12.2015 17:00:00,996.18,10.44,6.29,75.4,12.66,9.55,3.11,5.98,9.58,1219.23,0.94,1.76,203.1
24.12.2015 18:00:00,995.85,10.09,6.01,75.7,12.37,9.36,3.01,5.87,9.4,1220.41,3.14,4.04,221.9
24.12.2015 19:00:00,996.02,9.77,5.72,75.8,12.11,9.18,2.93,5.75,9.21,1222.09,2.46,3.28,210.5
24.12.2015 20:00:00,996.06,10.19,5.85,74.4,12.45,9.26,3.19,5.81,9.3,1220.29,2.34,3.0,208.0
24.12.2015 21:00:00,996.13,9.78,5.76,76.0,12.11,9.21,2.91,5.77,9.24,1222.16,3.69,4.32,210.1
24.12.2015 22:00:00,996.2,9.67,5.51,75.2,12.02,9.04,2.98,5.67,9.08,1222.8,1.69,2.76,180.0
24.12.2015 23:00:00,996.0,11.71,6.09,68.36,13.78,9.42,4.36,5.9,9.46,1213.63,3.93,6.17,198.9
25.12.2015 00:00:00,996.78,11.34,6.12,70.2,13.44,9.44,4.01,5.91,9.47,1216.15,2.14,6.09,224.5
25.12.2015 01:00:00,996.74,10.9,5.82,70.8,13.06,9.24,3.81,5.79,9.27,1218.08,4.02,5.63,198.0
25.12.2015 02:00:00,997.23,9.93,5.62,74.5,12.24,9.12,3.12,5.71,9.14,1222.92,2.79,4.57,159.5
25.12.2015 03:00:00,997.38,10.08,5.79,74.6,12.36,9.22,3.14,5.77,9.24,1222.4,2.96,4.28,181.6
25.12.2015 04:00:00,997.81,11.17,6.32,72.0,13.29,9.57,3.72,5.99,9.59,1218.08,3.26,5.65,203.1
25.12.2015 05:00:00,998.21,11.25,6.46,72.3,13.36,9.66,3.7,6.04,9.68,1218.19,4.07,5.89,207.8
25.12.2015 06:00:00,999.17,11.08,6.26,72.1,13.21,9.53,3.69,5.95,9.53,1220.16,2.24,5.37,242.4
25.12.2015 07:00:00,999.8,10.01,6.66,79.6,12.3,9.79,2.51,6.11,9.79,1225.41,1.61,3.0,202.0
25.12.2015 08:00:00,1000.92,9.35,5.55,77.1,11.77,9.07,2.69,5.66,9.06,1230.0,4.38,7.53,258.6
25.12.2015 09:00:00,1001.41,8.47,6.02,84.5,11.09,9.37,1.72,5.84,9.36,1234.3,1.52,2.46,230.0
25.12.2015 10:00:00,1001.83,8.86,6.17,83.2,11.38,9.47,1.91,5.9,9.45,1233.07,1.48,2.66,210.4
25.12.2015 11:00:00,1002.06,9.87,6.11,77.4,12.19,9.43,2.75,5.88,9.41,1228.97,2.05,3.28,197.4
25.12.2015 12:00:00,1001.89,10.4,6.19,75.1,12.63,9.48,3.14,5.91,9.47,1226.44,0.85,1.84,222.1
25.12.2015 13:00:00,1001.44,9.28,7.17,86.6,11.71,10.14,1.57,6.32,10.13,1230.45,1.91,2.28,210.2
25.12.2015 14:00:00,1000.99,9.74,7.67,86.9,12.08,10.5,1.58,6.55,10.49,1227.72,2.37,3.24,200.7
25.12.2015 15:00:00,1000.9,9.64,8.0,89.5,12.0,10.74,1.26,6.7,10.73,1227.94,0.7,1.36,156.7
25.12.2015 16:00:00,1000.89,9.25,8.15,92.8,11.69,10.85,0.84,6.77,10.84,1229.57,1.33,1.84,219.3
25.12.2015 17:00:00,1000.9,9.59,8.13,90.6,11.96,10.84,1.12,6.76,10.83,1228.11,1.95,2.4,187.4
25.12.2015 18:00:00,1000.76,10.07,8.23,88.3,12.35,10.91,1.45,6.81,10.9,1225.82,1.71,2.62,175.8
25.12.2015 19:00:00,1000.82,10.48,8.23,85.9,12.7,10.91,1.79,6.81,10.9,1224.12,3.08,5.09,201.7
25.12.2015 20:00:00,1000.78,11.05,8.1,82.0,13.19,10.81,2.37,6.75,10.81,1221.66,3.17,4.14,215.7
25.12.2015 21:00:00,1000.09,11.56,7.94,78.4,13.64,10.69,2.95,6.68,10.69,1218.68,4.95,8.97,217.7
25.12.2015 22:00:00,1000.12,11.7,7.87,77.3,13.77,10.64,3.13,6.65,10.64,1218.14,3.73,6.45,212.0
25.12.2015 23:00:00,1000.28,11.5,7.71,77.5,13.59,10.53,3.06,6.57,10.53,1219.25,2.46,4.89,216.0
26.12.2015 00:00:00,1000.36,12.01,8.09,76.9,14.05,10.81,3.25,6.75,10.8,1217.04,4.2,6.17,211.7
26.12.2015 01:00:00,999.92,11.78,8.0,77.6,13.84,10.74,3.1,6.71,10.74,1217.51,2.76,4.89,216.7
26.12.2015 02:00:00,999.78,11.97,8.0,76.6,14.02,10.74,3.28,6.71,10.74,1216.54,4.13,6.93,221.1
26.12.2015 03:00:00,999.8,11.97,7.96,76.4,14.02,10.71,3.31,6.69,10.71,1216.57,5.59,7.85,208.9
26.12.2015 04:00:00,999.69,11.74,7.72,76.3,13.8,10.53,3.27,6.58,10.54,1217.5,5.28,7.45,209.6
26.12.2015 05:00:00,999.9,12.0,7.66,74.7,14.04,10.49,3.55,6.55,10.49,1216.66,5.22,6.71,214.7
26.12.2015 06:00:00,999.79,12.07,7.57,73.9,14.11,10.43,3.68,6.51,10.43,1216.26,5.58,8.65,211.8
26.12.2015 07:00:00,999.71,11.4,7.14,75.0,13.5,10.12,3.37,6.32,10.13,1219.17,5.78,8.21,210.3
26.12.2015 08:00:00,999.33,11.19,7.01,75.4,13.31,10.04,3.27,6.27,10.04,1219.65,7.57,10.49,208.7
26.12.2015 09:00:00,999.39,11.09,6.9,75.3,13.22,9.96,3.27,6.22,9.96,1220.18,7.85,10.33,213.4
26.12.2015 10:00:00,999.66,11.72,7.09,73.2,13.79,10.09,3.69,6.3,10.1,1217.75,6.74,9.77,215.3
26.12.2015 11:00:00,999.48,12.58,7.33,70.3,14.59,10.26,4.33,6.41,10.26,1213.79,7.69,10.69,214.8
26.12.2015 12:00:00,999.45,13.06,7.52,69.01,15.06,10.39,4.67,6.49,10.4,1211.66,7.92,11.61,214.1
26.12.2015 13:00:00,998.86,13.97,7.57,65.26,15.98,10.43,5.55,6.52,10.44,1207.09,7.56,10.09,211.0
26.12.2015 14:00:00,998.69,14.29,7.51,63.64,16.31,10.38,5.93,6.49,10.4,1205.55,6.66,9.29,214.6
26.12.2015 15:00:00,998.7,14.54,7.55,62.79,16.58,10.41,6.17,6.51,10.42,1204.5,5.49,7.57,212.9
26.12.2015 16:00:00,998.84,13.35,7.23,66.37,15.35,10.18,5.16,6.37,10.2,1209.78,3.07,4.85,217.4
26.12.2015 17:00:00,998.97,12.9,7.06,67.56,14.9,10.07,4.83,6.29,10.08,1211.9,5.6,7.29,209.1
26.12.2015 18:00:00,998.93,12.17,6.98,70.5,14.2,10.01,4.19,6.26,10.02,1214.98,5.76,8.89,215.9
26.12.2015 19:00:00,999.26,11.96,6.69,70.1,14.01,9.82,4.19,6.13,9.83,1216.36,3.66,5.61,201.5
26.12.2015 20:00:00,999.08,11.59,6.23,69.55,13.67,9.51,4.16,5.94,9.52,1217.87,2.46,4.93,217.2
26.12.2015 21:00:00,999.47,11.03,6.11,71.6,13.17,9.43,3.74,5.89,9.43,1220.78,0.99,1.88,188.0
26.12.2015 22:00:00,999.51,10.3,5.9,74.1,12.54,9.29,3.25,5.8,9.3,1224.04,1.42,2.56,331.4
26.12.2015 23:00:00,999.42,10.33,5.85,73.7,12.57,9.26,3.31,5.79,9.27,1223.81,1.56,3.68,183.7
27.12.2015 00:00:00,999.49,10.38,5.88,73.6,12.61,9.28,3.33,5.8,9.29,1223.67,4.01,5.89,203.4
27.12.2015 01:00:00,999.99,9.41,5.71,77.6,11.82,9.17,2.65,5.72,9.17,1228.54,1.48,2.6,183.6
27.12.2015 02:00:00,999.64,8.09,5.28,82.4,10.8,8.9,1.9,5.56,8.91,1234.0,2.38,3.64,178.8
27.12.2015 03:00:00,999.69,7.72,5.25,84.3,10.53,8.88,1.65,5.54,8.88,1235.7,1.8,3.4,172.5
27.12.2015 04:00:00,999.61,7.3,5.09,85.8,10.24,8.78,1.45,5.48,8.79,1237.49,1.86,3.24,185.0
27.12.2015 05:00:00,999.48,6.92,4.96,87.3,9.97,8.71,1.27,5.44,8.71,1239.04,1.98,2.8,198.1
27.12.2015 06:00:00,999.5,6.86,4.81,86.7,9.93,8.61,1.32,5.38,8.62,1239.36,1.65,2.36,197.8
27.12.2015 07:00:00,999.56,7.1,4.91,85.9,10.1,8.67,1.42,5.41,8.68,1238.37,0.91,2.3,158.5
27.12.2015 08:00:00,999.51,7.3,4.92,84.8,10.24,8.68,1.56,5.42,8.68,1237.42,1.38,2.88,159.6
27.12.2015 09:00:00,1000.06,7.34,4.93,84.6,10.26,8.68,1.58,5.42,8.68,1237.92,1.93,3.0,147.6
27.12.2015 10:00:00,1000.2,8.09,5.13,81.5,10.8,8.81,2.0,5.49,8.8,1234.74,3.18,4.49,131.1
27.12.2015 11:00:00,999.92,9.23,5.49,77.4,11.67,9.03,2.64,5.64,9.04,1229.3,2.62,6.85,183.4
27.12.2015 12:00:00,1000.22,11.3,5.33,66.64,13.41,8.94,4.47,5.58,8.93,1220.78,4.65,6.77,208.6
27.12.2015 13:00:00,1000.27,11.68,5.31,64.89,13.75,8.92,4.83,5.57,8.92,1219.21,5.12,7.01,206.6
27.12.2015 14:00:00,1000.02,12.01,4.97,61.99,14.05,8.71,5.34,5.44,8.71,1217.59,3.12,6.01,204.5
27.12.2015 15:00:00,999.9,11.78,5.17,63.84,13.84,8.84,5.0,5.52,8.84,1218.37,6.25,8.41,209.5
27.12.2015 16:00:00,1000.37,10.99,5.24,67.58,13.13,8.88,4.26,5.54,8.87,1222.31,3.14,5.17,207.2
27.12.2015 17:00:00,1000.75,10.21,5.12,70.6,12.47,8.8,3.67,5.49,8.8,1226.19,0.89,2.16,73.3
27.12.2015 18:00:00,1001.41,9.26,5.13,75.3,11.7,8.81,2.89,5.49,8.8,1231.11,1.81,3.4,192.2
27.12.2015 19:00:00,1001.63,8.94,5.19,77.3,11.45,8.85,2.6,5.51,8.83,1232.77,1.98,3.4,218.9
27.12.2015 20:00:00,1002.08,8.77,5.25,78.5,11.32,8.88,2.43,5.53,8.86,1234.05,2.4,3.84,179.9
27.12.2015 21:00:00,1002.39,8.62,5.27,79.4,11.2,8.89,2.31,5.54,8.87,1235.08,0.73,1.46,175.9
27.12.2015 22:00:00,1002.5,9.85,5.74,75.5,12.17,9.19,2.98,5.72,9.17,1229.72,4.75,6.77,214.6
27.12.2015 23:00:00,1003.01,9.62,5.59,75.9,11.98,9.1,2.89,5.66,9.07,1231.38,1.21,2.16,176.7
28.12.2015 00:00:00,1003.05,8.84,5.3,78.4,11.37,8.91,2.46,5.55,8.89,1234.93,1.8,2.56,178.6
28.12.2015 01:00:00,1003.17,8.23,5.08,80.5,10.91,8.78,2.13,5.46,8.75,1237.82,0.92,1.36,228.7
28.12.2015 02:00:00,1003.42,8.15,5.13,81.2,10.85,8.81,2.04,5.48,8.78,1238.46,0.5,0.96,236.1
28.12.2015 03:00:00,1003.62,7.86,5.02,82.2,10.64,8.74,1.89,5.44,8.71,1240.01,1.01,1.6,180.1
28.12.2015 04:00:00,1003.87,6.91,4.51,84.6,9.97,8.43,1.53,5.24,8.4,1244.68,2.01,2.76,224.2
28.12.2015 05:00:00,1004.1,5.01,3.45,89.6,8.73,7.82,0.91,4.86,7.79,1253.78,1.15,1.72,197.5
28.12.2015 06:00:00,1004.21,4.17,3.04,92.3,8.24,7.6,0.63,4.72,7.57,1257.8,0.65,1.6,149.3
28.12.2015 07:00:00,1004.2,3.76,2.94,94.4,8.0,7.55,0.45,4.69,7.52,1259.68,0.68,1.0,195.6
28.12.2015 08:00:00,1004.23,3.28,2.5,94.6,7.73,7.32,0.42,4.54,7.29,1262.01,0.84,1.48,206.9
28.12.2015 09:00:00,1004.62,3.39,2.71,95.3,7.79,7.43,0.37,4.61,7.39,1261.95,0.47,0.8,173.1
28.12.2015 10:00:00,1004.84,4.71,3.07,89.1,8.55,7.62,0.93,4.73,7.58,1256.15,0.57,1.0,183.3
28.12.2015 11:00:00,1004.91,4.95,3.33,89.2,8.7,7.76,0.94,4.82,7.72,1255.07,0.73,1.64,176.3
28.12.2015 12:00:00,1004.53,6.31,3.75,83.6,9.56,7.99,1.57,4.96,7.96,1248.39,0.83,1.64,195.6
28.12.2015 13:00:00,1004.0,8.12,4.44,77.5,10.83,8.39,2.44,5.21,8.36,1239.51,0.98,1.56,160.4
28.12.2015 14:00:00,1003.43,9.08,4.78,74.4,11.56,8.6,2.96,5.35,8.57,1234.49,0.82,1.4,148.5
28.12.2015 15:00:00,1003.03,9.55,4.91,72.7,11.93,8.67,3.26,5.39,8.65,1231.92,0.7,1.28,228.1
28.12.2015 16:00:00,1002.89,8.68,4.77,76.4,11.25,8.59,2.65,5.35,8.57,1235.58,0.49,0.64,59.28
28.12.2015 17:00:00,1003.0,7.56,4.64,81.7,10.42,8.51,1.91,5.3,8.49,1240.68,0.45,0.96,45.98
28.12.2015 18:00:00,1002.95,6.66,4.53,86.2,9.8,8.44,1.35,5.25,8.42,1244.64,0.85,1.32,199.9
28.12.2015 19:00:00,1003.03,5.55,4.32,91.8,9.07,8.32,0.74,5.18,8.3,1249.78,0.61,1.04,71.3
28.12.2015 20:00:00,1003.0,4.62,3.87,94.8,8.5,8.06,0.44,5.01,8.04,1254.01,0.42,1.04,192.5
28.12.2015 21:00:00,1003.03,3.56,3.0,96.1,7.89,7.58,0.31,4.71,7.56,1259.11,0.45,1.08,51.04
28.12.2015 22:00:00,1002.69,3.38,2.97,97.1,7.79,7.56,0.23,4.7,7.54,1259.5,0.31,0.72,212.3
28.12.2015 23:00:00,1002.44,1.93,1.51,97.0,7.02,6.81,0.21,4.24,6.8,1266.17,0.34,0.56,93.4
29.12.2015 00:00:00,1002.27,1.12,0.85,98.1,6.62,6.5,0.13,4.04,6.48,1269.86,0.77,1.04,211.2
29.12.2015 01:00:00,1002.14,0.5,0.26,98.3,6.33,6.23,0.11,3.87,6.21,1272.71,0.49,0.8,52.54
29.12.2015 02:00:00,1001.78,0.7,0.49,98.5,6.43,6.33,0.1,3.94,6.32,1271.25,0.3,0.62,65.32
29.12.2015 03:00:00,1001.58,0.49,0.31,98.7,6.33,6.25,0.08,3.89,6.24,1272.0,0.36,0.64,45.01
29.12.2015 04:00:00,1001.38,0.45,0.28,98.8,6.31,6.24,0.08,3.88,6.23,1271.96,0.56,0.84,215.8
29.12.2015 05:00:00,1001.15,0.98,0.86,99.1,6.56,6.5,0.06,4.05,6.49,1269.06,0.25,0.62,130.3
29.12.2015 06:00:00,1001.2,0.98,0.83,98.9,6.56,6.49,0.07,4.04,6.48,1269.14,0.94,1.4,234.5
29.12.2015 07:00:00,1001.16,1.42,1.3,99.2,6.77,6.71,0.05,4.18,6.71,1266.97,0.34,0.64,55.07
29.12.2015 08:00:00,1001.37,1.58,1.44,99.0,6.85,6.78,0.07,4.22,6.77,1266.47,0.58,1.48,25.43
29.12.2015 09:00:00,1001.34,1.26,1.15,99.2,6.69,6.64,0.05,4.14,6.63,1267.94,0.76,1.56,13.81
29.12.2015 10:00:00,1001.18,1.75,1.63,99.1,6.93,6.87,0.06,4.28,6.86,1265.36,0.48,0.88,216.8
29.12.2015 11:00:00,1001.19,3.3,3.17,99.1,7.74,7.67,0.07,4.78,7.67,1257.92,0.38,0.88,148.6
29.12.2015 12:00:00,1001.29,4.7,4.46,98.3,8.55,8.4,0.15,5.24,8.39,1251.35,0.48,0.96,111.8
29.12.2015 13:00:00,1000.9,6.87,6.58,98.0,9.94,9.74,0.2,6.08,9.73,1240.54,0.85,1.56,178.4
29.12.2015 14:00:00,1000.98,8.11,7.47,95.7,10.82,10.35,0.47,6.46,10.34,1234.9,0.99,1.64,166.7
29.12.2015 15:00:00,1001.48,8.82,5.55,79.9,11.35,9.07,2.28,5.65,9.06,1233.0,1.35,2.28,190.9
29.12.2015 16:00:00,1002.05,7.86,5.18,83.1,10.64,8.84,1.8,5.5,8.82,1238.03,1.97,2.52,197.5
29.12.2015 17:00:00,1002.51,6.33,4.4,87.4,9.57,8.37,1.21,5.21,8.35,1245.62,1.73,2.84,178.3
29.12.2015 18:00:00,1002.83,5.52,4.01,90.0,9.05,8.15,0.91,5.07,8.12,1249.73,1.26,2.54,178.5
29.12.2015 19:00:00,1003.24,4.84,3.55,91.3,8.63,7.88,0.75,4.9,7.86,1253.42,1.76,2.32,203.7
29.12.2015 20:00:00,1003.57,4.54,3.39,92.2,8.45,7.79,0.66,4.85,7.77,1255.22,1.65,2.36,202.4
29.12.2015 21:00:00,1004.03,3.9,3.13,94.7,8.08,7.65,0.43,4.75,7.62,1258.8,1.26,1.76,212.0
29.12.2015 22:00:00,1004.75,3.32,2.6,95.0,7.76,7.37,0.39,4.57,7.33,1262.44,0.41,1.12,207.1
29.12.2015 23:00:00,1004.83,2.98,2.03,93.5,7.57,7.08,0.49,4.39,7.04,1264.27,1.36,2.42,213.8
30.12.2015 00:00:00,1005.34,1.28,0.78,96.4,6.7,6.46,0.24,4.01,6.43,1273.01,1.01,1.44,234.9
30.12.2015 01:00:00,1005.42,-0.18,-0.6,97.0,6.03,5.85,0.18,3.63,5.82,1280.24,0.64,0.92,183.7
30.12.2015 02:00:00,1005.7,0.03,-0.25,98.0,6.12,6.0,0.12,3.72,5.96,1279.55,0.56,0.88,199.2
30.12.2015 03:00:00,1005.59,-0.25,-0.44,98.6,6.0,5.91,0.08,3.67,5.88,1280.74,0.87,1.32,171.8
30.12.2015 04:00:00,1005.67,-0.36,-0.52,98.8,5.95,5.88,0.07,3.64,5.85,1281.38,0.61,1.12,190.3
30.12.2015 05:00:00,1005.32,0.13,-0.04,98.8,6.17,6.09,0.07,3.78,6.06,1278.54,0.6,1.08,173.4
30.12.2015 06:00:00,1005.2,0.98,0.9,99.4,6.56,6.52,0.04,4.04,6.49,1274.2,0.87,1.4,222.0
30.12.2015 07:00:00,1004.73,1.83,1.71,99.1,6.97,6.91,0.06,4.29,6.88,1269.49,1.05,2.2,229.6
30.12.2015 08:00:00,1004.83,2.24,2.1,99.0,7.18,7.11,0.07,4.41,7.08,1267.62,0.98,1.48,223.0
30.12.2015 09:00:00,1004.83,2.92,2.82,99.3,7.54,7.48,0.05,4.65,7.45,1264.33,1.16,2.16,188.2
30.12.2015 10:00:00,1004.96,3.52,3.18,97.6,7.87,7.68,0.19,4.77,7.64,1261.66,2.7,4.25,188.0
30.12.2015 11:00:00,1004.69,4.2,0.88,78.9,8.25,6.51,1.74,4.04,6.48,1258.8,3.07,4.57,163.8
30.12.2015 12:00:00,1004.04,4.49,0.13,73.2,8.42,6.17,2.26,3.83,6.14,1256.8,3.68,5.55,170.7
30.12.2015 13:00:00,1003.47,4.84,-0.61,67.68,8.63,5.84,2.79,3.63,5.82,1254.71,4.38,6.41,161.9
30.12.2015 14:00:00,1002.82,5.07,-0.58,66.74,8.77,5.85,2.92,3.64,5.84,1252.82,3.83,5.91,176.5
30.12.2015 15:00:00,1002.11,5.47,-0.41,65.72,9.02,5.93,3.09,3.69,5.91,1250.12,3.46,5.57,166.8
30.12.2015 16:00:00,1002.11,4.15,-1.09,68.57,8.22,5.64,2.59,3.51,5.63,1256.18,3.11,5.17,176.5
30.12.2015 17:00:00,1001.5,2.79,-1.33,74.2,7.47,5.54,1.93,3.45,5.53,1261.68,2.79,4.69,183.7
30.12.2015 18:00:00,1000.98,2.3,-1.97,73.3,7.21,5.29,1.93,3.29,5.28,1263.37,1.48,2.46,187.2
30.12.2015 19:00:00,1000.25,1.48,-2.25,76.1,6.8,5.17,1.63,3.22,5.17,1266.26,2.83,4.65,177.0
30.12.2015 20:00:00,999.76,0.73,-2.59,78.3,6.44,5.04,1.4,3.14,5.05,1269.15,3.74,6.33,175.8
30.12.2015 21:00:00,999.28,0.29,-2.97,78.6,6.24,4.9,1.34,3.06,4.91,1270.65,1.98,2.7,197.1
30.12.2015 22:00:00,998.57,-0.18,-3.25,79.7,6.03,4.8,1.22,3.0,4.81,1272.0,2.22,3.33,199.5
30.12.2015 23:00:00,997.96,-0.33,-3.77,77.5,5.96,4.62,1.34,2.88,4.63,1272.02,2.36,3.99,197.0
31.12.2015 00:00:00,997.32,-0.45,-4.69,72.9,5.91,4.31,1.6,2.69,4.32,1271.91,3.05,4.89,178.2
31.12.2015 01:00:00,996.61,-0.47,-5.57,68.23,5.9,4.03,1.88,2.52,4.04,1271.21,3.89,5.61,179.5
31.12.2015 02:00:00,996.35,-0.34,-6.15,64.64,5.96,3.85,2.11,2.41,3.87,1270.34,2.63,3.85,177.6
31.12.2015 03:00:00,995.91,0.35,-6.92,57.96,6.27,3.63,2.63,2.27,3.65,1266.71,5.21,7.41,173.0
31.12.2015 04:00:00,995.42,0.04,-6.99,58.97,6.12,3.61,2.51,2.26,3.63,1267.55,4.66,7.05,176.4
31.12.2015 05:00:00,995.17,-0.24,-7.23,59.03,6.0,3.54,2.46,2.22,3.56,1268.53,4.61,6.57,165.4
31.12.2015 06:00:00,995.12,-0.34,-7.46,58.43,5.96,3.48,2.48,2.18,3.5,1268.96,3.56,5.87,163.8
31.12.2015 07:00:00,995.38,-0.5,-7.59,58.52,5.89,3.45,2.44,2.16,3.46,1270.06,3.79,6.17,173.5
31.12.2015 08:00:00,995.28,-0.48,-7.56,58.56,5.9,3.45,2.44,2.16,3.47,1269.84,4.43,6.33,163.6
31.12.2015 09:00:00,995.53,-0.07,-7.5,57.12,6.07,3.47,2.6,2.17,3.49,1268.27,4.65,5.83,154.8
31.12.2015 10:00:00,995.83,0.9,-7.07,55.06,6.52,3.59,2.93,2.24,3.6,1264.11,5.3,7.85,168.8
31.12.2015 11:00:00,996.28,2.61,-6.68,50.18,7.37,3.7,3.67,2.31,3.71,1256.78,4.54,6.85,183.7
31.12.2015 12:00:00,996.11,2.92,-5.97,51.82,7.54,3.91,3.63,2.44,3.92,1255.03,4.5,8.97,176.0
31.12.2015 13:00:00,996.35,2.8,-4.78,57.23,7.47,4.28,3.2,2.67,4.29,1255.71,3.5,5.21,173.2
31.12.2015 14:00:00,996.71,2.71,-3.7,62.52,7.43,4.64,2.78,2.9,4.66,1256.38,1.88,3.16,181.6
31.12.2015 15:00:00,997.15,1.79,-1.45,79.0,6.95,5.49,1.46,3.43,5.51,1260.78,1.96,3.0,175.9
31.12.2015 16:00:00,997.74,1.01,-0.6,88.9,6.57,5.84,0.73,3.65,5.86,1264.92,1.82,3.65,164.9
31.12.2015 17:00:00,998.49,0.83,-0.05,93.8,6.49,6.09,0.4,3.8,6.09,1266.59,0.99,2.08,166.5
31.12.2015 18:00:00,998.65,0.84,0.22,95.6,6.49,6.21,0.29,3.88,6.22,1266.68,1.46,2.92,174.6
31.12.2015 19:00:00,998.54,1.04,0.52,96.3,6.59,6.34,0.24,3.96,6.35,1265.57,2.17,3.47,180.8
31.12.2015 20:00:00,998.83,1.09,0.61,96.6,6.61,6.38,0.22,3.99,6.39,1265.69,1.28,2.2,201.4
31.12.2015 21:00:00,998.87,0.86,0.4,96.7,6.5,6.29,0.21,3.93,6.3,1266.83,1.6,2.28,197.6
31.12.2015 22:00:00,998.72,0.53,0.13,97.1,6.35,6.16,0.18,3.85,6.17,1268.23,2.12,3.16,209.1
31.12.2015 23:00:00,999.07,0.29,-0.09,97.3,6.24,6.07,0.17,3.79,6.07,1269.85,1.17,1.8,185.3
01.01.2016 00:00:00,999.08,-0.01,-0.44,96.9,6.1,5.91,0.19,3.69,5.92,1271.32,1.16,2.04,192.4
01.01.2016 01:00:00,999.06,-0.05,-0.52,96.6,6.09,5.88,0.21,3.67,5.88,1271.5,0.36,0.76,163.5
01.01.2016 02:00:00,999.0,-0.59,-0.99,97.1,5.85,5.68,0.17,3.54,5.69,1274.03,0.35,0.6,152.2
01.01.2016 03:00:00,999.48,-1.83,-2.24,97.0,5.34,5.18,0.16,3.23,5.18,1280.73,0.38,0.64,190.3
01.01.2016 04:00:00,999.65,-1.63,-1.96,97.6,5.42,5.29,0.13,3.3,5.29,1279.94,0.26,0.56,172.5
01.01.2016 05:00:00,999.68,-1.84,-2.11,98.0,5.34,5.23,0.11,3.26,5.23,1280.97,0.89,1.38,185.8
01.01.2016 06:00:00,999.37,-1.82,-2.09,98.0,5.34,5.24,0.11,3.27,5.24,1280.5,0.71,1.36,175.7
01.01.2016 07:00:00,999.65,-1.42,-1.65,98.3,5.5,5.41,0.09,3.37,5.41,1278.91,1.33,2.08,227.1
